id,name,price,original_price,discount_rate,rating_average,review_count,thumbnail_url,url_key,category_id,category_name
262733056,Máy Sấy Tóc LocknLock - Trắng ENA136WHT 2000-2200W - Hàng chính hãng,507650,923000,45,4.8,980,https://salt.tikicdn.com/cache/280x280/media/catalog/producttmp/fd/5a/68/59a7b194edefa0aed398e4a632fc3977.jpg,may-say-toc-lock-lock-ena136-2000-2200w-hang-chinh-hang-p262733056,1882,gia_dung
242747639,"Nồi điện đa năng Locknlock Electric multi pot EJP436IVY 220V, 50Hz, 600W, 1.5L- Màu ngà - Hàng chính hãng",718300,1306000,45,4.8,143,https://salt.tikicdn.com/cache/280x280/ts/product/60/86/2b/b1680842bafcccd1cb9a1658426a943c.jpg,noi-dien-da-nang-locknlock-electric-multi-pot-ejp436ivy-220v-50hz-600w-1-5l-mau-nga-hang-chinh-hang-p242747639,1882,gia_dung
194479731,Bàn ủi hơi nước Philips DST8041/80 (3000W) - Hàng Chính Hãng,3411000,4199000,19,5.0,11,https://salt.tikicdn.com/cache/280x280/ts/product/fa/1a/ca/35a8ef7cd7eb28cc257ab0433634a761.jpg,ban-ui-hoi-nuoc-philips-dst8041-80-3000w-hang-chinh-hang-p194479731,1882,gia_dung
162841495,Máy cạo râu khô và ướt Philips S1103/02 - Hàng Chính Hãng,587000,935000,37,4.8,113,https://salt.tikicdn.com/cache/280x280/ts/product/cb/59/16/363a0c938262b4d420e5dd29f3b23ec6.jpg,may-cao-rau-kho-va-uot-philips-s1103-02-hang-chinh-hang-p162841495,1882,gia_dung
134550148,Nồi cơm điện tử Elmich RCE-1789 (1.2 Lít) - Hàng chính hãng,1176000,2500000,53,4.8,64,https://salt.tikicdn.com/cache/280x280/ts/product/b9/73/0b/fb78c523d47be01e98bd031eedc2e11c.jpg,noi-com-dien-tu-elmich-rce-1789-1-2-lit-hang-chinh-hang-p134550148,1882,gia_dung
134333384,Máy đánh trứng Lock&Lock Hand Mixer EJM501DGRY 250-300W - Hàng chính hãng,474300,1054000,55,4.8,270,https://salt.tikicdn.com/cache/280x280/ts/product/b0/71/8d/6d7f5c3e2df5b8aa4483f932cd281669.jpg,may-danh-trung-lock-lock-hand-mixer-ejm501dgry-250-300w-hang-chinh-hang-p134333384,1882,gia_dung
126979953,Máy sấy tóc Philips BHD510/00 - Hàng Chính Hãng,1097000,1555000,29,4.8,90,https://salt.tikicdn.com/cache/280x280/ts/product/b8/12/11/95c0a5a8b3d481edd8451e8e70072c47.jpg,may-say-toc-philips-bhd510-00-hang-chinh-hang-p126979953,1882,gia_dung
118137722,Bàn ủi hơi nước cầm tay Lock&Lock ENI223WHT 1600W - Hàng chính hãng,955900,1738000,45,4.3,494,https://salt.tikicdn.com/cache/280x280/media/catalog/producttmp/7c/08/52/ca0c13de2e32f0dae6d3af06431166e1.jpg,ban-ui-hoi-nuoc-cam-tay-lock-lock-eni223wht-1600w-hang-chinh-hang-p118137722,1882,gia_dung
113271935,Nồi Chiên Không Dầu Kết Hợp Chức Năng Hấp Lock&Lock EJF881IVY 7L,6490000,6490000,0,4.6,595,https://salt.tikicdn.com/cache/280x280/media/catalog/producttmp/6c/02/2c/3bb37781a6a9c9ba1134a3e67e2786ac.jpg,noi-chien-khong-dau-ket-hop-chuc-nang-hap-lock-lock-ejf881-7-lit-hang-chinh-hang-p113271935,1882,gia_dung
107137543,Bếp Từ Đơn Elmich ICE-1828OL (2100W) - Hàng Chính Hãng,1059000,2250000,53,4.8,182,https://salt.tikicdn.com/cache/280x280/media/catalog/producttmp/4b/b7/ed/accc354731fe7febf75140dcf04df368.jpg,bep-tu-don-elmich-ice-1828ol-2100w-hang-chinh-hang-p107137543,1882,gia_dung
81676555,Bàn Ủi Hơi Nước Philips STH3010/70 (1000W) - Hàng Chính Hãng,826000,1399000,41,4.7,197,https://salt.tikicdn.com/cache/280x280/ts/product/31/4d/40/e8b521bb3a92d5a90607bd7139b250f4.jpg,ban-ui-hoi-nuoc-philips-sth3010-70-1000w-hang-chinh-hang-p81676555,1882,gia_dung
72825272,Máy Hút Bụi Cầm Tay Không Dây Damas XC628 - Chính Hãng,430000,850000,49,4.5,2564,https://salt.tikicdn.com/cache/280x280/ts/product/44/16/9b/eeb64775638eb7e74ceea97dce1f1c9b.jpg,may-hut-bui-cam-tay-khong-day-damas-xc628-chinh-hang-p72825272,1882,gia_dung
57588481,Nồi Điện Đa Năng Lock&Lock EJP116BLK (0.8 Lít) - Hàng Chính Hãng,587000,1044000,44,4.7,1397,https://salt.tikicdn.com/cache/280x280/media/catalog/producttmp/fd/aa/cd/a1bf6eea2399a8352f67de8e546b10d7.jpg,noi-dien-da-nang-lock-lock-ejp116blk-0-8-lit-hang-chinh-hang-p57588481,1882,gia_dung
392067,Bàn Ủi Khô Philips HD1172/01 (1000W) - Hàng chính hãng,339000,389000,13,4.6,1465,https://salt.tikicdn.com/cache/280x280/ts/product/a6/2b/15/74a0961465c3046124158cc3c4bb44b7.jpg,ban-ui-kho-philips-hd1172-01-1000w-hang-chinh-hang-p392067,1882,gia_dung
278960940,Nồi nấu chậm Elmich 3L SCE0489 - Hàng chính hãng,880000,1870000,53,5.0,5,https://salt.tikicdn.com/cache/280x280/ts/product/fa/74/9c/6437bffc4a52fa799f297bee9dc59d37.jpg,noi-nau-cham-elmich-3l-sce0489-hang-chinh-hang-p278960940,1882,gia_dung
278680988,Máy xay sinh tố cầm tay Elmich BLE9213 - Hàng chính hãng,1305000,1305000,0,4.2,6,https://salt.tikicdn.com/cache/280x280/ts/product/86/74/e7/d4b2472b03832aa0d698837eb05cbfe7.jpg,may-xay-sinh-to-cam-tay-elmich-ble9213-hang-chinh-hang-p278680988,1882,gia_dung
278669100,"Nồi cơm điện 1,5L Bear DFB-J40Q5 (RC-4H40Y) Hàng Chính Hãng",1077000,1850000,42,5.0,1,https://salt.tikicdn.com/cache/280x280/ts/product/e5/a7/f6/8b2aca7a1d88ad35596bc102cc0aa801.jpg,noi-com-dien-1-5l-bear-dfb-j40q5-rc-4h40y-p278669100,1882,gia_dung
277812127,Nồi lẩu mini đa năng 1.5l Elmich MPE-9121 - Hàng chính hãng,495000,1053000,53,5.0,4,https://salt.tikicdn.com/cache/280x280/ts/product/63/3e/87/e85957923ac774be6dc94696c32fa611.jpg,noi-lau-mini-da-nang-1-5l-elmich-mpe-9121-p277812127,1882,gia_dung
277809681,Máy xay sinh tố cầm tay Elmich BLE9187 - Hàng chính hãng,744000,1636000,55,5.0,3,https://salt.tikicdn.com/cache/280x280/ts/product/cf/2f/3d/fcf97f8fe4377ec46a9903b46712aecb.png,may-xay-sinh-to-cam-tay-elmich-ble9187-p277809681,1882,gia_dung
276388764,"Lò vi sóng Toshiba MWP-MM20P(WH) - Dung tích 20 lít, 5 mức công suất, Kết hợp chống thấm 3 lớp, Kháng khuẩn bên trong lò - Hàng chính hãng",1266000,1890000,33,5.0,11,https://salt.tikicdn.com/cache/280x280/ts/product/58/51/a3/00cedfad1e84263d95860fd3920c3ed8.png,lo-vi-song-toshiba-mwp-mm20p-wh-dung-tich-20-lit-5-muc-cong-suat-ket-hop-chong-tham-3-lop-khang-khuan-ben-trong-lo-hang-chinh-hang-p276388764,1882,gia_dung
276042548,Bình đun siêu tốc Kangaroo KGWK15I2 - Hàng chính hãng,191000,245000,22,5.0,4,https://salt.tikicdn.com/cache/280x280/ts/product/8c/72/b5/f803c2acda1766963ea484294b9e7667.jpg,binh-dun-sieu-toc-kangaroo-kgwk15i2-p276042548,1882,gia_dung
275513556,"Ấm đun siêu tốc Daewoo 1L DWK-GN10LCD Hàng Chính Hãng chỉnh nhiều mức nhiệt, bảo hành 2 năm",870000,1390000,37,4.7,10,https://salt.tikicdn.com/cache/280x280/ts/product/1f/04/52/1014328a68c5fbe7026402c98caabb8c.jpg,am-dun-sieu-toc-daewoo-1l-dwk-gn10lcd-chinh-nhieu-muc-nhiet-co-che-do-giu-nhiet-bao-hanh-2-nam-p275513556,1882,gia_dung
275481664,Máy tỉa lông mũi Enchen EN005 Bỏ túi tiện lợi Dễ dàng làm sạch nhanh - Hàng chính hãng,89000,89000,0,4.5,10,https://salt.tikicdn.com/cache/280x280/ts/product/0b/31/e7/0d5fbb78ebeb321271ae72b5f5646f05.jpg,may-tia-long-mui-enchen-en005-bo-tui-tien-loi-de-dang-lam-sach-nhanh-hang-chinh-hang-p275481664,1882,gia_dung
274962252,"Lẩu điện Kangaroo KG40EH1, dung tích 4L, công suất 1300W, cấu trúc đĩa truyền nhiệt giúp truyền nhiệt nhanh và đều, an toàn tự ngắt khi quá nhiệt  - Hàng chính hãng",611000,937000,35,5.0,5,https://salt.tikicdn.com/cache/280x280/ts/product/0b/ab/79/66ff473285c725d395ea02d886835c20.jpg,lau-dien-kangaroo-kg40eh1-hang-chinh-hang-p274962252,1882,gia_dung
274962250,"Lẩu điện Kangaroo KG50EH1, dung tích 5L, công suất 1500W, cấu trúc đĩa truyền nhiệt giúp truyền nhiệt nhanh và đều - Hàng chính hãng",735000,1250000,41,5.0,6,https://salt.tikicdn.com/cache/280x280/ts/product/08/58/4c/5136ba2234b9373c7ae2aa75a1c86f93.jpg,lau-dien-kangaroo-kg50eh1-hang-chinh-hang-p274962250,1882,gia_dung
274554505,"Máy sấy tóc công nghệ ion Elmich HDE-8591, công suất 1900W, tay cầm gấp gọn tiện dụng, sấy ion với mật độ lên tới 1,2 triệu ion/m3 kèm lực gió khỏe - Hàng Chính Hãng",675000,1485000,55,5.0,22,https://salt.tikicdn.com/cache/280x280/media/catalog/producttmp/07/9b/48/4726cbebfa61b6ec3cccdf624be7874c.png,may-say-toc-cong-nghe-ion-elmich-hde-8591-cong-suat-1900w-tay-cam-gap-gon-tien-dung-say-ion-voi-mat-do-len-toi-1-2-trieu-ion-m3-kem-luc-gio-khoe-hang-chinh-hang-p274554505,1882,gia_dung
273358116,Máy sấy tóc Elmich HDE 1823 - Hàng Chính Hãng,358000,839000,57,4.8,42,https://salt.tikicdn.com/cache/280x280/media/catalog/producttmp/a7/97/b9/8c20284268d10feb096d1685deae5e7e.png,may-say-toc-elmich-hde-1823-hang-chinh-hang-p273358116,1882,gia_dung
273356998,Quạt không cánh kết hợp lọc không khí Elmich BFE-3936 - Hàng Chính Hãng,4294000,9125000,53,4.5,8,https://salt.tikicdn.com/cache/280x280/media/catalog/producttmp/5d/56/a0/4f11850417c7e0db00f54d234f4f0154.png,quat-khong-canh-ket-hop-loc-khong-khi-elmich-bfe-3936-hang-chinh-hang-p273356998,1882,gia_dung
273310816,Máy Vắt Cam Lock&Lock EJJ231 (40W) - Hàng chính hãng,339000,532000,36,4.7,3894,https://salt.tikicdn.com/cache/280x280/media/catalog/producttmp/95/43/fe/5610fb5422ea174eb7e22bc63c127b2f.jpg,may-vat-cam-lock-lock-ejj231-40w-hang-chinh-hang-p273310816,1882,gia_dung
263079168,Bàn Ủi Hơi Nước Philips DST5040/80 (2600W) - Hàng Chính Hãng,1429000,1899000,25,5.0,9,https://salt.tikicdn.com/cache/280x280/ts/product/c8/6a/3c/3b4a107140cb3f646c44fed0f280a1af.jpg,ban-ui-hoi-nuoc-philips-dst5040-80-2600w-hang-chinh-hang-p263079168,1882,gia_dung
199739900,"Bàn Ủi Hơi Nước Trụ Đứng Philips STE3170 /80 Có Cầu Ủi StyleBoard nghiêng, Premium (2000W) - Hàng Chính Hãng",2770000,5259000,47,4.6,7,https://salt.tikicdn.com/cache/280x280/ts/product/2c/3d/92/d5ebe5e440717856e89f7d2db2b6d993.jpg,ban-ui-hoi-nuoc-tru-dung-philips-ste3170-80-co-cau-ui-styleboard-nghieng-premium-2000w-hang-chinh-hang-p199739900,1882,gia_dung
198961119,Tông Đơ Cắt Tóc Chuyên Nghiệp Không Dây DAMAS DH6820G - Hàng Chính Hãng,329000,590000,44,4.8,177,https://salt.tikicdn.com/cache/280x280/ts/product/c5/b6/1b/59d17c3cc983f060a48cf2d39ad058e1.jpg,tong-do-cat-toc-chuyen-nghiep-khong-day-damas-dh6820g-hang-chinh-hang-p198961119,1882,gia_dung
192879243,"Nồi áp suất nấu bếp từ , bếp ga FUJIKA 4L-5L-7L HÀNG CHÍNH HÃNG",420000,420000,0,4.5,25,https://salt.tikicdn.com/cache/280x280/ts/product/b6/ac/80/542ae3c2bc006f783498f02c58c72cec.jpg,noi-ap-suat-nau-bep-tu-bep-ga-fujika-4l-5l-7l-p192879243,1882,gia_dung
188042106,Bàn ủi hơi nước cầm tay PHILIPS STH1000/10 (900W) - Hàng Chính Hãng,712000,999000,29,4.8,67,https://salt.tikicdn.com/cache/280x280/ts/product/66/b8/99/2a9fd4fdc7b1337818aac71e47c56f8f.jpg,ban-ui-hoi-nuoc-cam-tay-philips-sth1000-10-900w-hang-chinh-hang-p188042106,1882,gia_dung
174523824,Máy sấy tóc Panasonic EH-ND65-K645 – Công suất tương đương 2300W – Sấy nóng lạnh – Đầu sấy tạo kiểu 11mm – Hàng chính hãng,658000,750000,12,5.0,14,https://salt.tikicdn.com/cache/280x280/ts/product/8b/29/33/c3d54b05e47cb3edeca6c6b3bb7f5b77.png,may-say-toc-panasonic-eh-nd65-k645-cong-suat-tuong-duong-2300w-say-nong-lanh-dau-say-tao-kieu-11mm-hang-chinh-hang-p174523824,1882,gia_dung
147356515,Bàn ủi hơi nước cầm tay PHILIPS DST3030/70 2400W - Hàng Chính Hãng,831000,1199000,31,4.7,25,https://salt.tikicdn.com/cache/280x280/ts/product/76/0a/89/9e24d39c7e3752a31cb51dfcea9a160b.jpg,ban-ui-hoi-nuoc-cam-tay-philips-dst3030-70-2400w-hang-chinh-hang-p147356515,1882,gia_dung
122646060,Bếp Hồng Ngoại Đơn Kangaroo KG20IFP1 (2000W) - Hàng Chính Hãng,616000,1010000,39,4.8,81,https://salt.tikicdn.com/cache/280x280/ts/product/38/98/7e/3bf686a07aaab0259afc441601634765.jpg,bep-hong-ngoai-don-kangaroo-kg20ifp1-2000w-hang-chinh-hang-p122646060,1882,gia_dung
110255220,Ấm đun nước siêu tốc Elmich Smartcook ICS-3859 (1.7 Lít) - Hàng chính hãng,341000,725000,53,4.8,328,https://salt.tikicdn.com/cache/280x280/ts/product/45/30/89/0830a6b493ed2ac287ceb6f35e0cf549.jpg,am-dun-nuoc-sieu-toc-elmich-smartcook-ics-3859-1-7-lit-hang-chinh-hang-p110255220,1882,gia_dung
105602373,Lon gas chuyên dụng Namilux - HÀNG CHÍNH HÃNG NAMILUX (MP),28000,28000,0,5.0,46,https://salt.tikicdn.com/cache/280x280/ts/product/60/fd/92/04a0a98e81c8ca6b67077b67c72cc5e7.jpg,lon-gas-chuyen-dung-namilux-hang-chinh-hang-namilux-mp-p105602373,1882,gia_dung
103692716,Nồi Cơm Điện Tử Toshiba RC-10NMFVN (WT) (1 Lít) - Hàng Chính Hãng,2146000,2650000,19,4.8,198,https://salt.tikicdn.com/cache/280x280/ts/product/5f/09/c4/59156edcb6d7801e6db6f5186f2b27d3.jpg,noi-com-dien-tu-toshiba-rc-10nmfvn-wt-1-lit-hang-chinh-hang-p103692716,1882,gia_dung
34281542,Quạt Đứng Toshiba F-LSA10(K)VN (50W) - Hàng Chính Hãng,935000,1230000,24,4.7,652,https://salt.tikicdn.com/cache/280x280/ts/product/a8/ee/47/079857bdf230f2d4f33c7323291dee51.jpg,quat-dung-toshiba-f-lsa10-k-vn-50w-hang-chinh-hang-p34281542,1882,gia_dung
14678375,Quạt đứng Toshiba F-LSD10(W)VN (30W) - Hàng chính hãng,1712000,2290000,25,4.7,808,https://salt.tikicdn.com/cache/280x280/ts/product/8f/4c/d0/cefa7ef327a71477963f94dc9e3a4b73.jpg,quat-dung-toshiba-f-lsd10-w-vn-30w-hang-chinh-hang-p14678375,1882,gia_dung
11295059,Bình Đun Siêu Tốc Electrolux EEK-1303K (1.5L) - Hàng chính hãng,490000,590000,17,4.7,488,https://salt.tikicdn.com/cache/280x280/ts/product/75/89/f4/2da9daffa9abac7dc7af52401ed56921.jpg,binh-dun-sieu-toc-electrolux-eek-1303k-1-5l-hang-chinh-hang-p11295059,1882,gia_dung
10131404,Máy lọc không khí Sharp FP-J40E-W (23W) - Hàng chính hãng,3665000,4215000,13,4.7,1210,https://salt.tikicdn.com/cache/280x280/ts/product/92/b0/df/e683b63d58d6b3ff181190ab0d57bf6d.jpg,may-loc-khong-khi-sharp-fp-j40e-w-23w-hang-chinh-hang-p10131404,1882,gia_dung
9483224,"Combo 3 lõi lọc nước Karofi 1,2,3 chính hãng",122000,122000,0,4.8,103,https://salt.tikicdn.com/cache/280x280/ts/product/00/cf/46/a507ca0c7f2ad416bf60deed6357782a.png,combo-3-loi-loc-nuoc-karofi-1-2-3-chinh-hang-p9483224,1882,gia_dung
4754633,Máy Đánh Trứng Philips HR3705 (300W) - Hàng Chính Hãng,636000,820000,22,4.7,798,https://salt.tikicdn.com/cache/280x280/ts/product/92/45/fd/88372c95110b52726200b5594f640da7.jpg,may-danh-trung-philips-hr3705-300w-hang-chinh-hang-p4754633,1882,gia_dung
4534531,Máy Làm Sữa Chua Lock&Lock EJY110SLV (1000ml) - Hàng chính hãng,405350,737000,45,4.5,903,https://salt.tikicdn.com/cache/280x280/media/catalog/producttmp/4c/a2/6e/3b5d70b5ce23171de7dc2824b07b4dcd.jpg,may-lam-sua-chua-lock-lock-ejy110slv-1000ml-hang-chinh-hang-p4534531,1882,gia_dung
3577985,Quạt Đứng Toshiba F- LSA20(W)VN (60W) - Trắng - Hàng chính hãng,1186000,1590000,25,4.7,709,https://salt.tikicdn.com/cache/280x280/ts/product/2d/7a/f8/53d2ef40d69232618c641a6cc7d2eed5.jpg,quat-dung-toshiba-f-lsa20-w-vn-60w-trang-hang-chinh-hang-p3577985,1882,gia_dung
3480333,Bình Đun Siêu Tốc 2 lớp Lock&Lock EJK738WHT (1.7 Lít) - Trắng - Hàng chính hãng,515900,938000,45,4.6,2552,https://salt.tikicdn.com/cache/280x280/media/catalog/producttmp/dc/1e/21/f03a5310917deb98aa86a428783e32ca.jpg,binh-dun-sieu-toc-2-lop-lock-lock-ejk738wht-1-7-lit-trang-hang-chinh-hang-p3480333,1882,gia_dung
2635459,Quạt Treo Tường Toshiba F-WSA20(H)VN (55W) - Xám - Hàng chính hãng,1040000,1220000,15,4.5,389,https://salt.tikicdn.com/cache/280x280/ts/product/b3/15/c6/9fd704d92ea0fff208e1b912f6405842.jpg,quat-treo-tuong-toshiba-f-wsa20-h-vn-55w-xam-hang-chinh-hang-p2635459,1882,gia_dung
2386315,Bếp Nướng Điện Lock&Lock Electric Grill EJG231 (2000W) - Hàng Chính Hãng,988900,1798000,45,4.7,714,https://salt.tikicdn.com/cache/280x280/media/catalog/producttmp/bb/ef/63/b8be69c35223e9c58a4698b9f21ba67e.jpg,bep-nuong-dien-lock-lock-electric-grill-ejg231-2000w-hang-chinh-hang-p2386315,1882,gia_dung
2365901,Nồi Cơm Nắp Gài Toshiba RC-10JFM(H)VN (1L) - Hàng chính hãng,533000,660000,19,4.5,648,https://salt.tikicdn.com/cache/280x280/ts/product/5c/21/16/9109f019cac4bf251806c731543bf4e1.jpg,noi-com-nap-gai-toshiba-rc-10jfm-h-vn-1l-hang-chinh-hang-p2365901,1882,gia_dung
394854,Máy Vắt Cam Philips HR2738/00 25W - Hàng chính hãng,498000,659000,24,4.7,1149,https://salt.tikicdn.com/cache/280x280/ts/product/b4/1c/e2/d9005136cc6405d05d8c8fe7c336daf8.jpg,may-vat-cam-philips-hr2738-00-25w-hang-chinh-hang-p394854,1882,gia_dung
278097488,"Nồi chiên không dầu thế hệ mới dung tích lớn, công suất 1500W - Hàng nhập khẩu",650000,650000,0,5.0,1,https://salt.tikicdn.com/cache/280x280/ts/product/c6/56/3b/2a5416c84bcb3354a55530ba95cedd3d.jpg,noi-chien-khong-dau-the-he-moi-dung-tich-lon-cong-suat-1500w-hang-nhap-khau-p278097488,1882,gia_dung
277984129,"Máy Phun Sương Besti BTY01 Cao Cấp - Tạo Ẩm Không Khí Và Giữ Ẩm Da 420ml - Thiết Kế Nhỏ Gọn, Không Gây Tiếng Ồn - Máy Tạo Ẩm Không Gian Thư Giãn Tích Hợp Đèn Ngủ RGB Nhiều Màu Để Bàn Tiện Lợi, Có Chế Độ Tự Ngắt Khi Hết Nước - Hàng Chính Hãng",139000,139000,0,4.3,16,https://salt.tikicdn.com/cache/280x280/ts/product/b3/d3/07/29a9f1a5ce7a47391ad3e201b1a9c0be.png,may-phun-suong-besti-bty01-cao-cap-tao-am-khong-khi-va-giu-am-da-420ml-thiet-ke-nho-gon-khong-gay-tieng-on-may-tao-am-khong-gian-thu-gian-tich-hop-den-ngu-rgb-nhieu-mau-de-ban-tien-loi-co-che-do-tu-ngat-khi-het-nuoc-hang-chinh-hang-p277984129,1882,gia_dung
277809787,Nồi cơm điện cao cấp Elmich 1.8L RCE-9132 - Hàng chính hãng,927000,2040000,55,5.0,1,https://salt.tikicdn.com/cache/280x280/ts/product/04/61/c5/b758200cb76082cffbcb9c138e42d6a8.jpg,noi-com-dien-cao-cap-elmich-1-8l-rce-9132-p277809787,1882,gia_dung
277809673,Máy xay thịt Elmich MCE8586 dung tích 2L - Hàng chính hãng,720000,1530000,53,4.8,4,https://salt.tikicdn.com/cache/280x280/ts/product/4a/43/4f/2b018f65bef138255672f3eae394471b.jpg,may-xay-thit-elmich-mce8586-dung-tich-2l-p277809673,1882,gia_dung
277512229,Nồi cơm điện Kangaroo 1 lít KGRC10M1 - Hàng chính hãng,518000,890000,42,5.0,2,https://salt.tikicdn.com/cache/280x280/ts/product/bb/f9/9b/df18d0886f3b79d19b72b8fb2d4599ac.jpg,noi-com-dien-kangaroo-1-lit-kgrc10m1-hang-chinh-hang-p277512229,1882,gia_dung
276946161,Lõi lọc nước số 2 Kangaroo Extra - Hàng chính hãng,78000,110000,29,5.0,1,https://salt.tikicdn.com/cache/280x280/ts/product/ee/80/87/58565976dfea7fd9d96ffb131954fa07.jpg,loi-loc-nuoc-so-2-kangaroo-extra-hang-chinh-hang-p276946161,1882,gia_dung
276480851,"Ấm đun siêu tốc Locknlock Glass electric kettle EJK256BLK - 220-240V, 50-60Hz, 1850-2200W, Dung tích 1.8L- Màu đen - Hàng chính hãng",591600,986000,40,4.7,7,https://salt.tikicdn.com/cache/280x280/media/catalog/producttmp/76/1b/fb/ef1449a300216de0beabbf6a6fa007eb.jpg,am-dun-sieu-toc-locknlock-glass-electric-kettle-ejk256blk-220-240v-50-60hz-1850-2200w-dung-tich-1-8l-mau-den-p276480851,1882,gia_dung
275494224,Nồi chiên không dầu Philips 4.2 lít NA220/00  - Hàng chính hãng,1721000,2399000,28,5.0,3,https://salt.tikicdn.com/cache/280x280/ts/product/f0/20/84/f1ece88c79f385677139e131fef42956.png,noi-chien-khong-dau-philips-4-2-lit-na220-00-hang-chinh-hang-p275494224,1882,gia_dung
275376449,"Nồi điện, lẩu điện, chảo điện mini đa năng 2L gián hấp chiên xào (kèm khay hấp và tay cầm) - Hàng chính hãng",250000,350000,29,5.0,9,https://salt.tikicdn.com/cache/280x280/ts/product/13/4b/18/cd687d301213b28236837aff25a75cc8.jpg,noi-dien-lau-dien-chao-dien-mini-da-nang-2l-gian-hap-chien-xao-kem-khay-hap-va-tay-cam-hang-chinh-hang-p275376449,1882,gia_dung
275128376,"Quạt Để Bàn Tích Điện Mini Cao Cấp Teement,  Tích Hợp Đèn Ngủ Động Cơ Không Tiếng Ồn Pin 1200mah , Điều Chỉnh Lên Xuống 360°, 3 Cấp Độ Gió Siêu Mát Dễ Điều Chỉnh- Hàng Chính Hãng",300000,300000,0,4.2,5,https://salt.tikicdn.com/cache/280x280/ts/product/c9/73/cb/821d7475354dc4e0e8de3b515a9af875.png,quat-de-ban-tich-dien-mini-cao-cap-teement-tich-hop-den-ngu-dong-co-khong-tieng-on-pin-1200mah-dieu-chinh-len-xuong-360-3-cap-do-gio-sieu-mat-de-dieu-chinh-hang-chinh-hang-p275128376,1882,gia_dung
274541135,"Máy Đánh Trứng, Đánh Sữa Và Tạo Bọt Cafe Cầm Tay Di Động 3 Tốc Độ Sử Dụng Pin Sạc Cao Cấp - Giao màu ngẫu nhiên",115000,165000,30,4.5,40,https://salt.tikicdn.com/cache/280x280/ts/product/b7/98/b1/285b4462557f27ccb54f1dacd491a8b4.jpg,may-danh-trung-danh-sua-va-tao-bot-cafe-cam-tay-di-dong-3-toc-do-su-dung-pin-sac-cao-cap-hang-chinh-hang-p274541135,1882,gia_dung
273905992,Lò vi sóng Toshiba MM-EM25PE(BM) 25 lít - Hàng Chính Hãng,1990000,2690000,26,5.0,5,https://salt.tikicdn.com/cache/280x280/ts/product/b0/c4/d6/84a4f0e44da9f83bded581708af1ba66.jpg,lo-vi-song-toshiba-mm-em25pe-bm-25-lit-hang-chinh-hang-p273905992,1882,gia_dung
273363958,Máy Hút Thổi Bụi Không Dây MK367 kèm phụ kiện hút bụi - Hàng chính hãng,474050,499000,5,4.8,9,https://salt.tikicdn.com/cache/280x280/ts/product/54/4a/84/24345d9eceba4715ffbdd0e2d0d5ad2e.jpg,may-hut-thoi-bui-khong-day-mk367-kem-phu-kien-hut-bui-p273363958,1882,gia_dung
271289099,"Máy Làm Sữa Hạt, Máy Nấu Sữa Hạt OSTMARS Hàng Chính Hãng MINIIN 800ml - 8 Chức Năng Xay Nấu Tiện Lợi",459000,459000,0,4.5,42,https://salt.tikicdn.com/cache/280x280/ts/product/4a/99/1b/6edfb4619aed8006d2eaf1ccc4014ecd.jpeg,ma-y-la-m-su-a-ha-t-ma-y-na-u-su-a-ha-t-ostmars-hang-chinh-hang-miniin-800ml-8-chuc-nang-xay-nau-tien-loi-p271289099,1882,gia_dung
221044081,Máy Hút Bụi Cầm Tay Không Dây Sử Dụng Pin Sạc DAMAS DA113C - Hút bụi khô và nước tiện dụng - Sử dụng cho gia đình và xe hơi - Công suất mạnh mẽ lên tới 120W - Hàng Chính Hãng,389000,690000,44,4.5,155,https://salt.tikicdn.com/cache/280x280/ts/product/3b/ab/73/98d846fdec59de2b24c69694fa7dc01d.jpg,may-hut-bui-cam-tay-khong-day-su-dung-pin-sac-damas-da113c-hang-chinh-hang-p221044081,1882,gia_dung
208201618,Bàn ủi hơi nước Philips DST1040/30 2000W mặt đế chống dính - Hàng Chính Hãng,475000,669000,29,5.0,20,https://salt.tikicdn.com/cache/280x280/ts/product/58/8a/2e/3b76e6f9e59f8836a438f65361ffc844.jpg,ban-ui-hoi-nuoc-philips-dst1040-30-2000w-mat-de-chong-dinh-hang-chinh-hang-p208201618,1882,gia_dung
205251409,Nồi cơm điện Locknlock EJR346BLK (Giữ ấm 24h - 5 chế độ nấu - lòng nồi chống dính) 1.2 Lít - Black - Hàng chính hãng,1248000,2289000,45,4.6,188,https://salt.tikicdn.com/cache/280x280/media/catalog/producttmp/59/1a/9b/dac992d625ab30a121171a659e400966.jpg,noi-com-dien-locknlock-ejr346blk-giu-am-24h-5-che-do-nau-long-noi-chong-dinh-1-2-lit-black-hang-chinh-hang-p205251409,1882,gia_dung
194479732,Nồi Chiên Không Dầu Philips HD9280 /90 Essential size XL Digital Connected - Hàng Chính Hãng,2475000,4999000,50,5.0,40,https://salt.tikicdn.com/cache/280x280/ts/product/18/74/45/0102ff420260c69bdf742155e629b605.jpg,noi-chien-khong-dau-philips-hd9280-90-essential-size-xl-digital-connected-hang-chinh-hang-p194479732,1882,gia_dung
